"";"id";"screen name";"text"
"7016";"UHJvcG9zYWw6M2U3YmYxMGEtMjFlYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_20639";"Aucune subvention pour le moindre culte"
"7017";"UHJvcG9zYWw6MzY3NmI4MzYtMzc3Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_58221";"Non réponse"
"7018";"UHJvcG9zYWw6OGQzMGU1M2ItMjBhNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_16091";"La laïcité à la Française semble être plus proche de  l'anti-catholicisme (dans les faits, la loi de 1905 avait cet objectif). Il ne faut pas de traitement de faveur pour telle ou telle religion. La laïcité doit plus être la liberté de penser et chaque religion doit respecter le mode de vie du pays."
"7019";"UHJvcG9zYWw6Y2RiYmNiZGMtMWZlYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_13088";"Je pense que la loi 1905 dans son application stricte doit suffire. Les religions doivent se plier aux lois de la République et en aucun cas imposer leur préceptes à qui que ce soit."
"7020";"UHJvcG9zYWw6MGVjZGUwY2UtMmQ1MS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_43931";"l'Etat doit pouvoir organiser la manière dont les religions doivent être pratiquées dans le pays, via un établissement ou une commission. Cette institution serait composée de représentants des différentes religions reconnues dans le pays et de représentants de l'Etat et décideraient ensemble des principes à respecter dans les lieux de cultes et dans les écoles religieuses. Elle devrait également décider et contrôler les personnes à la tête des lieux de culte et des écoles religieuses.  Cela permettrait de distinguer plus facilement les lieux de cultes et écoles sectaires ou en infraction. Quant à l'espace public, les principes de la laïcité sont peut-être suffisamment fort comme cela, mais peut-être pas nécessairement suffisamment bien assimilés, que cela soit par les citoyens, les croyants/non croyants et mêmes les élus et personnalités politiques."
"7021";"UHJvcG9zYWw6YWI0YjM0ZDMtNDVkYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_97277";"accepter la différence et vivre ensemble"
"7022";"UHJvcG9zYWw6MzVhMDJiYzQtMzkzZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_61491";"Une égalité totale entre les différentes religions., notamment au niveau des subventions."
"7023";"UHJvcG9zYWw6Njc2YWNhNmItMzIzZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_50268";"Communiquer et Mettre en place des signalétiques autorisant ou non clairement les ports des signes religieux."
"7024";"UHJvcG9zYWw6ZGMxYmY0M2YtMzc4Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_58392";"Neutralité de l’état. Renforcer l’école publique"
"7025";"UHJvcG9zYWw6OWVmMzJlZDEtMjAxMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_14359";"L’état doit se mêler aussi peu que possible de ce sujet. Il ne doit réprimer que les excès répréhensibles de pratiques dites religieuses. Qu’un officier religieux (exemples : prêtres, imams, rabbins...) exhibe les marques de sa fonction, OK. Pas les fidèles."
"7026";"UHJvcG9zYWw6MjIwN2JhZTYtNDczYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_105371";"Non réponse"
"7027";"UHJvcG9zYWw6ZWMzNzAyOTQtMzY4MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_56711";"Former un conseil composé de chaque représentant de son culte, et qui sera chargé de débattre régulièrement des problèmes liés à la laïcité, au vivre ensemble et à l'actualité. Chaque conseil serait retransmis sur LCP ou public sénat et sur internet."
"7028";"UHJvcG9zYWw6Mzg2YTkzZmQtMjdlNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35263";"Il ne doit PAS y avoir de rapport entre l'Etat et les religions (SE-PA-RA-TION, article 1: l'Etat ne reconnait, ne subventionne ni ne salarie aucun culte). L'état considère chaque citoyen de la même manière quelle que soit sa religion ou libre pensée. Les religions (associations cultuelles) s'organisent elles mêmes dans leur communauté, et doivent respecter la loi républicaine."
"7029";"UHJvcG9zYWw6ODAzODBhOGEtNDRkZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_91985";"Interdiction des signes religieux ostentatoires comme le voile dans l'espace public. La religion doit être DISCRETE !"
"7030";"UHJvcG9zYWw6Zjk3OThmYWYtMjU0YS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_29378";"Comme beaucoup de questions de ce questionnaire c'est la question """"bateau"""". Je me demande bien comment vous allez faire pour analyser toutes ces questions """"ouvertes"""". Donc, pour répondre, il me semble que si nous faisions respecter les règles (et les lois) existantes ce serait déjà un bon début."
"7031";"UHJvcG9zYWw6MjYxOThmZTYtMjMxNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_24422";"L'application stricte de la loi de 1905 et cessez les cadeaux faits à l'enseignement catholique (trop de financements occultes); Les autres religions profitent-elles des mêmes avantages ?"
"7032";"UHJvcG9zYWw6ODUzMDc2ZjUtNDAxYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_74664";"Que chaque religion puisse s'exprimer librement sans perturber lavis des autres. ce qui n'est vraiment pas le cas aujourd'hui où seule la religion musulmane est omni  présente"
"7033";"UHJvcG9zYWw6ODM5MzU5ZTQtMzUyNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_54422";"le problème c'est que toutes les religions n'ont pas de représentant légitime donc comment travailler dans ce cas là ? l'autre problème est que certaines décisions prises en France sont considérées hors la loi en Europe ou par l'ONU donc il faudrait une démarche plus globale."
"7034";"UHJvcG9zYWw6MjRlM2IxYjQtMWZkNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_12353";"Non réponse"
"7035";"UHJvcG9zYWw6ZGZlMDI1ZjQtNDQyYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_89419";"simplement appliquer les lois existantes"
"7036";"UHJvcG9zYWw6YTBjNTZmMDYtMmQwMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_43030";"Non réponse"
"7037";"UHJvcG9zYWw6OGFkMjJhM2QtMWYyZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_9144";"Supprimer toutes les ambiguïtés qui permettent à telle ou telle organisation religieuse de se prévaloir de l'appareil d'état. (LAÏCITÉ TOTALE) Il faudrait notamment que puisse pour chacune de ces obédiences être nommés un ou des représentants, directement interlocuteurs du gouvernement et identifiés. Il est clair que l'opacité et le flou entretenus par exemple dans les diverses autorités musulmanes ne contribuent pas à une lecture claire des dogmes et entretiennent des confusions graves.  Il faut cependant que ces divers courants de conviction religieuse puissent être entendus et qu'on fasse en sorte qu'elles se parlent, se comprennent mieux, cela dans le cadre de la république et de ces lois et préceptes. Il faut être intangible envers tous les prosélytes."
"7038";"UHJvcG9zYWw6MDE5NDAxMTEtNDJiYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_81378";"Non réponse"
"7039";"UHJvcG9zYWw6NDllYmQxZWMtMWYyZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_9087";"respect entre les religions"
"7040";"UHJvcG9zYWw6MmZiNDQ1OTktNDc1ZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_106533";"Non réponse"
"7041";"UHJvcG9zYWw6ZjgwYjAzYzItNDQxYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_88900";"La France, par rapport à d'autres pays, a une conception très profonde et détaillée de la laïcité. C'est une force et un élément clé de notre identité qu'il faut absolument défendre, partager et appliquer. Le meilleur moyen d'en assurer le respect passe par l'éducation et la sensibilisation à ce concept clé du respect de l'autre."
"7042";"UHJvcG9zYWw6MTdmOTNlOGItNDc2Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_106920";"Supression du voile"
"7043";"UHJvcG9zYWw6NzZkNmY4YWMtMmQ1My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_43970";"Il faut être plus ferme et ne plus autoriser des financements semi publiques de lieux de culte + contrôle des messages diffusés par ces lieux"
"7044";"UHJvcG9zYWw6ODk2YjQxZjUtNDRmYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_92913";"Non réponse"
"7045";"UHJvcG9zYWw6MDI2Zjc2ODktNDRkOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_91873";"aucun droit ou accès à des citoyens sous le prétexte de religion  revoir les dates des fériés """"catho"""" actuels ... pas de vêtements donnant une idée de religion (voile mais aussi chapeau, col ....)"
"7046";"UHJvcG9zYWw6ODdjOTcwNzYtMzM4Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_51951";"Contrôle  par l état , permanent et regulier,  de la formation des enseignants dans les etablissements prives religieux et  controle de leur enseignement avec obligation sans aucune restriction de respecter les programmes d'enseignement decides par l'état francais  Non financement par état du fonctionnement de toute activité religieuse et contrôle de leur financement.    Liens  entre état et responsables  religieux"
"7047";"UHJvcG9zYWw6ZmI2YzdkMjUtMzJhMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_50526";"Non réponse"
"7048";"UHJvcG9zYWw6MzI3ZjgxNGEtMjZmMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_32496";"Pas d'avis"
"7049";"UHJvcG9zYWw6MzY5NjhkOTItM2I3YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_64804";"sevir"
"7050";"UHJvcG9zYWw6Y2VkODcyYTYtNDQxNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_88637";"C'est très bien comme cela."
"7051";"UHJvcG9zYWw6YTc5ODRhYjYtMWZkOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_12471";"Non réponse"
"7052";"UHJvcG9zYWw6YzBmMGI1MDUtNDA1OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_75469";"Non réponse"
"7053";"UHJvcG9zYWw6ZDhhMTVlMTYtM2ZmZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_74305";"La séparation des Églises et de l'État est déjà assuré par la loi de 1905, il n'est pas nécessaire de chercher à renforcer ces principes, au risque d'ouvrir une boîte de Pandore plus à même de créer des problèmes plutôt que d'en résoudre."
"7054";"UHJvcG9zYWw6Y2RkNWIxOTAtM2MzNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66061";"Non réponse"
"7055";"UHJvcG9zYWw6Y2Y3MDVjNWItNDVlMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_97443";"Non réponse"
"7056";"UHJvcG9zYWw6MmFmODk0MjMtMmUxMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_45334";"Non réponse"
"7057";"UHJvcG9zYWw6NTYxYThlZjYtMWU0Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_2137";"Cours de théologie au collège. Histoire des religions."
"7058";"UHJvcG9zYWw6N2U5YmJjNzUtM2MzZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66159";"interdiction de tout signe distinctif  de religion (quelques soit la religion) dans les lieux publique  Participation de l'état pour tout les lieux de cultes pour avoir une vision de ce qui ce passe dans ces lieux"
"7059";"UHJvcG9zYWw6YTkzZWFhNWItMWU3NS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_4199";"53° Au minimum faire respecter la loi de 1905, la défendre avec vigueur et détermination autant que de besoin. La renforcer si nécessaire.  La loi de 1905 de séparation de l’église et de l’état est une loi fondamentale pour la paix, la libre conscience et la libre pratique des cultes. Ne revenons pas en arrière. Il faudrait mieux ne pas la modifier. Mais si on tient à la modifier, que ce soit avec la plus grande prudence.  L’idée de soumission à une parole divine, interprétée par une minorité qui parle plus fort que les autres, est un vrai risque de retour en arrière. Ceci rend essentiel et urgent de respecter la loi (dite) sur la laïcité, et de la renforcer plutôt que de la fragiliser."
"7060";"UHJvcG9zYWw6MDNiMTdlNjEtNDgwMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_109153";"supprimer signes religieux ostensibles  à l'université Engagements des pretres, rabbins, imams à respecter les valeurs de la république  Interdire toute discrimination homme femme y compris dans les religions"
"7061";"UHJvcG9zYWw6OGYxZjZjYTktNDQwMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_88106";"Non réponse"
"7062";"UHJvcG9zYWw6Njc0ZjVhNWYtMjE2Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_18867";"Affirmer les principes contenus dans la loi de 1905. Rappeler que l'Etat est laïc et que ce principe s'impose à toutes les religions."
"7063";"UHJvcG9zYWw6ZGE0ODc2NmYtNDljMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_115831";"La religions est une affaire privée, elle n'a rien à faire dans la sphère publique. Les instances publique, ne doivent pas autoriser une quelconque manifestation et/ou revendication religieuse."
"7064";"UHJvcG9zYWw6NDhlZjYxOGUtNDE5OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_78016";"Arrêter la médiatisation systématique d'actes religieux"
"7065";"UHJvcG9zYWw6MTY4MGNjYTgtNDBjNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_76112";"Question très gênante. Je comprends la démarche de laïcité, mais je suis culturellement très choqué de voir les débats sociétaux (à mon avis irresponsables) sur la suppression des crêches de Noël par exemple. Comme les profanations de cimetières.  En étant respectueux de toutes et de tous, je pense que la mesure et la tolérance s'imposent. Or certaines religions montrent trop d'intolérance. Cela nuit à un débat serein."
"7066";"UHJvcG9zYWw6NmRlMWE2YmQtNDM2Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_85367";"faire apprendre l'histoire des religions"
"7067";"UHJvcG9zYWw6YmU2NThlZDktMzg0YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_59561";"appliquer la loi actuelle  arrêter les interdictions sur le vêtement, la nourriture et autres"
"7068";"UHJvcG9zYWw6OGQ5NmQ0ZGItNDVhZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_95804";"Ne rien changer"
"7069";"UHJvcG9zYWw6M2Y0OTQ4ZDAtMjc5Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_33787";"Non réponse"
"7070";"UHJvcG9zYWw6NDc2NzA1ZWQtMmEzYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_39545";"Non réponse"
"7071";"UHJvcG9zYWw6ODQ3ZmZiNDMtMmFjZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_40164";"Juste les réaffirmer"
"7072";"UHJvcG9zYWw6ODFhZTU2ZGUtMmZjYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_47329";"Non réponse"
"7073";"UHJvcG9zYWw6N2ZjZGMxMzAtMjMwYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_24228";"L'interdiction du port de signes religieux ostentatoires dans l'espace public (notamment dans la rue)."
"7074";"UHJvcG9zYWw6ZWZlMzgxMzctM2I3MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_64651";"Non réponse"
"7075";"UHJvcG9zYWw6ODlmMDc2NWYtNDc2My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_106762";"Il faut une laicité qui ne permet pas d'identifier l'opinion religieux des personnes. Donc, il faut interdire certains signes religieux trop voyant"
"7076";"UHJvcG9zYWw6MzFlMzk4ZDYtNDI3MS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_79922";"séparation ÉTAT et RELIGION, c'est à maintenir. Il y a des règles à suivre dans tout éts étatiques. Sinon, chacun peut choisir un ets religieux de son choix."
"7077";"UHJvcG9zYWw6ZTA5MDNjNWUtMjAwNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_14045";"Fin de tous signes religieux dans toutes administrations et lieux laïcs de la république.. que l on soit chrétien musulman ou juif... Fin.d un.proselitisme religieux décadent.."
"7078";"UHJvcG9zYWw6MzU3OThhOGEtMjYyOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_31441";"Tout est dans la loi de 1905. Il suffit de l'appliquer."
"7079";"UHJvcG9zYWw6MjE3Njg3MzAtMzhlNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_60614";"Loi 1905 : Séparation de l'eglise et de l'état"
"7080";"UHJvcG9zYWw6NDBmMGE2MTgtNDcwYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_103642";"Considérer les religions comme des association loi 1901, ni plus ni moins. Obligation de se soumettre aux lois de la république."
"7081";"UHJvcG9zYWw6OTljMjY4ZGQtNDM4OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_86595";"Libre à chacun de pratiquer sa religion chez soi et dans les lieux de culte appropriés, en dehors un respect scrupuleux de la liberté de chacun de ne pas s'afficher en public en ne portant aucun signe distinctif."
"7082";"UHJvcG9zYWw6MjYyYmNiMjAtNDk2Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_114209";"l'Etat n'a pas de religion, il respecte la religion de chaque citoyen qui doit respecter la loi"
"7083";"UHJvcG9zYWw6ZmE2MjUzZGUtM2RlNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_70234";"Les relations entre chacune des religions et l'état doivent de meme nature. Le régime particulier du culte catholique en Alsace et Moselle est etonnant"
"7084";"UHJvcG9zYWw6ZGI1MTNhY2ItMjkzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_37785";"Non réponse"
"7085";"UHJvcG9zYWw6Y2FhMmM4NTYtMWZiZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_11693";"Non réponse"
"7086";"UHJvcG9zYWw6YzFkYzcyYmQtMjJkYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_23502";"Non réponse"
"7087";"UHJvcG9zYWw6NWYxZDE1YjktMWU1ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_2964";"Non réponse"
"7088";"UHJvcG9zYWw6NGZjZGNhNTEtM2RiNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_69038";"Le principe de laïcité est clairement établi en France. Toutefois, la France ne doit pas oublier ses racines religieuses qui ont fondé la société actuelle et qui expliquent son Histoire."
"7089";"UHJvcG9zYWw6ZTM2ZmJlZDItMjE3MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_18899";"Non réponse"
"7090";"UHJvcG9zYWw6YzdlYzVmMGItMjE5MS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_19738";"Non réponse"
"7091";"UHJvcG9zYWw6ZGQ1YWU1YmYtNDRkZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_92033";"La religion est quelque chose de personnel et doit donc être pratiqué en cercle privé donc chez soit ou des des lieu de rassemblement dédié comme les églises mosquée  et autre pas des des lieu publics. Tous signes religieux en dehors des personnes d'église (Rabin, Imam, Prêtre religieux (euse) etc.....)   doite etre interdit  meme le simple voiles/foulard.  Finalement; corriger et mettre en application la loi sur la laïcité."
"7092";"UHJvcG9zYWw6ZGQyOTMzYzctMjBiYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_16664";"L'arsenal actuel est suffisant."
"7093";"UHJvcG9zYWw6MDA3OWM0ZTItMzQzZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_53050";"La laïcité prend trop d'ampleur. Il faut arrêter de toujours se plier à la religion du monde entier"
"7094";"UHJvcG9zYWw6YzEwMGJjNjUtMjE5NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_19833";"la religion est du domaine privé l'état n'a rien à voir là dedans"
"7095";"UHJvcG9zYWw6Njg0NDVkNTEtNDM0Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_83578";"Non réponse"
"7096";"UHJvcG9zYWw6NWUwNjA5YjEtNDU0YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_93985";"Bannir systématiquement toute forme de prosélytisme religieux dans le domaine public et appliquer la loi. La religion doit être strictement cantonnée à la sphère privée et aux lieux de cultes (fermés !!!)"
"7097";"UHJvcG9zYWw6ZGRiNTMzZWYtNDM0Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_83390";"Non réponse"
"7098";"UHJvcG9zYWw6NzVlZDhiYmUtM2M2Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66573";"Annulation de la loi de 1905 pour une loi visant à une séparation réelle des religions et de l'Etat"
"7099";"UHJvcG9zYWw6YTQ1MGVkODYtNDRlZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_92540";"Non réponse"
"7100";"UHJvcG9zYWw6ZDQ5MDBhYTQtMzVmZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_56034";"Non réponse"
"7101";"UHJvcG9zYWw6ZTY2Njc3OWItNDY1MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_98773";"Prendre en compte l'athéisme, qui peut avoir ses propres conceptions du rapport entre l'Etat et les religions. Ces dernières doivent rester à leur place, dans le cercle privé, et ne s'immiscer aucunement dans le débat public. Si toutefois débat public autour des religions il doit y avoir, l'athéisme doit impérativement en être une des composantes. Un grand nombre de citoyens se reconnaissent dans le rejet de toute croyance religieuse et doivent être entendus. Les écoles confessionnelles doivent être très strictement encadrées, pour ne pas se transformer en socle de prosélytisme. Toute religion qui se traduit par un communautarisme assumé doit être sanctionnée et les principes de laïcité, ainsi que la législation qui l'accompagne, s'ils sont appliqués sans coup férir, semblent suffisantes pour faire face aux dérives."
"7102";"UHJvcG9zYWw6ZTFkMmRlZDYtMWU0Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_1656";"Interdire la construction de nouvelles mosquées (e détruire celles dont la construction a été financée de l'étranger) , les prières de rue, les repas halal dans les cantines, les points de ventes halal... Supprimer de toute urgence le regroupement familial !  Supprimer ou réformer au plus vite le droit du sol (voir ce qui se passe en Guyane ou aux Comores)."
"7103";"UHJvcG9zYWw6MDgwM2UyMjItMjg1My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_35797";"Clarifier la notion. Renforcer l'enseignement de l'histoire des religions dans une logique anthropologique. Clarifier le positionnement des établissements scolaires dans l'acceptation des différences et / ou interdits religieux."
"7104";"UHJvcG9zYWw6NjYyNDBiMjktMzQzNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_52982";"Accepter aucun manquement au respect de la république . Chacun peut avoir la religion qu'il souhaite mais ne doit pas insulter ou influencer les autres . Dans les mosquées le rôle de l'imam doit être surveiller pour éviter toute tentative d'enrôlement et celui ci  doit être expulsé sans aucun scrupule lorsqu'il ne remplit pas ce principe idem pour toute religion qui ne respecte pas la loi de la laïcité Il faut arrêter le laxisme"
"7105";"UHJvcG9zYWw6YmU4YWQzNTktNDUwMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_93068";"Non réponse"
"7106";"UHJvcG9zYWw6YWM4YzU1MWUtMzc5ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_58615";"Aucune religion ne doit interférer entre l'Etat et la République"
"7107";"UHJvcG9zYWw6MTA5ZDZhOTItM2YzMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_72938";"Non réponse"
"7108";"UHJvcG9zYWw6Y2E3YjU4NjUtNDBlNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_76649";"Non réponse"
"7109";"UHJvcG9zYWw6ZjU3OWFmMDgtMWYxZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_8275";"Que la laïcité soit respectée partout dans toutes les institutions et TOUS les territoires. Rien n'est au dessus de l'état, de ses lois."
"7110";"UHJvcG9zYWw6YzVjMTIwNzctNDBlMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_76551";"Non réponse"
"7111";"UHJvcG9zYWw6NDY3YTBmNTYtNDRiYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_91311";"Faire cesser la démagogie… mais je n'ai pas la solution !"
"7112";"UHJvcG9zYWw6ZDA1NzFhMDctM2NjZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66914";"arrêter de  les financer . ne pas donner plus d'importance à l'une ou l'autre"
"7113";"UHJvcG9zYWw6NmUwZjQzOTMtNDZmZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_103140";"interdire tout communautarisme - ne pas laisser la religion dicter ses lois - interdire les signes religieux qui portent atteinte aux femmes"
"7114";"UHJvcG9zYWw6MzgwMTQ5Y2QtMzc3ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_58236";"pas de voile intégral"
"7115";"UHJvcG9zYWw6MDFkNGFmOGQtM2M0My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_66229";"rien la loi de 1905 toute la loi et que la loi il faut reconnaître la grande lucidité de nos anciens!"
"7116";"UHJvcG9zYWw6Zjc5OTEzMTgtMzhmMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_60770";"L'application pleine et entière de la loi de 1905. Il y des villes (dans le 78 notamment) ou la compromission politique alimente des foyers d'islam radical. Il ne peut être accepté QUE des religions ou courants de pensée faits de tolérance et ouverture d'esprit. Le reste doit être combattu beaucoup plus fermement. Il faut interdire les manifestations religieuses """"sauvages"""", non autorisée, tout comme les autres types de manifestations de tout ordre."
"7117";"UHJvcG9zYWw6YTQzMmRjYmUtNDBhMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_75765";"Faux problème"
"7118";"UHJvcG9zYWw6NDQ1MWJjYTctNDNmZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_88018";"Faire respecter les lois."
"7119";"UHJvcG9zYWw6MmUzZTYzMTMtMjBiNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_16562";"Non réponse"
"7120";"UHJvcG9zYWw6MWI4MGQ0ZTAtMzc3Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_58180";"maintenir et renforcer la loi 1905, qui est parfaitement adaptée à maintenir la neutralité au sein de la république. Aucun religion ne doit être subventionnée par l'état, dans une période où la pression fiscale est un mal de société reconnu."
"7121";"UHJvcG9zYWw6MzJlOGJmNWQtNDMzYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_83134";"Non réponse"
"7122";"UHJvcG9zYWw6YmY1MGZhZmQtNDVkNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_97099";"Mieux expliquer les choses aux collèges et lycées. Et même dès le primaire."
"7123";"UHJvcG9zYWw6OGQ3OTdiMzctNDc0YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_105926";"Les règles de la laïcité doivent être rappelées des l'obtention de la carte de séjour avec un engagement précis de cette personne."
"7124";"UHJvcG9zYWw6ZGU0NmJkNTUtMjA2Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx";"user_15063";"l'état ne doit intervenir dans un aucun cas au niveau des religions. cesser de les entretenir. elles sont un fléau pour l'humanité"
"7125";"UHJvcG9zYWw6YzI3YTUyMDktNDc3MS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_107432";"Enseigner toutes les religions dans l'idée de connaissance d'un patrimoine culturel. Une meilleure connaissance aide à une meilleure tolérance et  permet de mieux situer les principes de laïcité."
"7126";"UHJvcG9zYWw6N2I2MGQ5MmEtMzM5YS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx";"user_52167";"La religion n'est pas l'affaire de la République Française qui s'est de longue date déclarée laïque. Il n'y a rien à renforcer, il faut seulement appliquer les principes de la laïcité. Ni la justice, ni la police, ni la politique ne doivent prendre parti pour une religion ou une autre. En revanche, elle doivent assurer que les citoyens et le territoire ne soient affectés à aucun degré par une quelconque guerre ou guéguerre de religion."
